prot,stat
XP_015753304.1,1.89151630084729
XP_015753305.1,3.69072437469316
XP_015753306.1,-0.43998613137822
XP_015753307.1,0.0484112023256671
XP_015753308.1,-0.869390633801061
XP_015753320.1,-14.1387698722679
XP_015753310.1,3.63916855251688
XP_015753312.1,-0.236426653663671
XP_015753314.1,0.126454121679046
XP_015753315.1,-0.250091678940976
XP_015753316.1,2.97369875775053
XP_015753317.1,0.321216775000323
XP_015753318.1,0.0603412585328158
XP_015753322.1,4.0748056449047e-05
XP_015753323.1,0.32853653840823
XP_015753324.1,-2.22788449372175
XP_015753325.1,-0.299728014864343
XP_015753330.1,-0.283614894572224
XP_015753327.1,0.663156703805342
XP_015753328.1,4.51263959820281
XP_015753329.1,3.20891078044551
XP_015753331.1,0.505424556506568
XP_015753334.1,0.181555861610434
XP_015753335.1,-1.98890473879908
XP_015753337.1,-0.280961881966164
XP_015753338.1,-0.0941481365948675
XP_015753370.1,-11.3487995713376
XP_015753339.1,1.4745635029137
XP_015753340.1,0.386266715342785
XP_015753345.1,-14.1088064950998
XP_015753348.1,-0.0407058096773767
XP_015753347.1,-2.54512131832843
XP_015753349.1,0.101485345495902
XP_015753350.1,-0.28758841728029
XP_015753351.1,0.0204139910331378
XP_015753352.1,-1.23233944591399
XP_015753353.1,-0.509232398864071
XP_015753354.1,-0.234247311026991
XP_015753358.1,2.41144947181701
XP_015753355.1,0.0366217409416834
XP_015753357.1,3.35710067760539
XP_015753359.1,7.97619032896588
XP_015753360.1,-0.30559994852922
XP_015753365.1,-3.02702086219813
XP_015753366.1,-5.41001602053581
XP_015753367.1,1.50773091556215
XP_015753368.1,0.875234655964022
XP_015753369.1,-0.551759911833088
XP_015753371.1,0.162286545354505
XP_015753382.1,3.26610226269383
XP_015753372.1,0.000766561534646826
XP_015753373.1,2.23901578148147
XP_015753374.1,-1.6481374263866
XP_015753376.1,0.0163474362107365
XP_015753377.1,-0.0107968264086935
XP_015753378.1,0.424404246217023
XP_015753379.1,-0.86262108823837
XP_015753380.1,-2.49545231113007
XP_015753381.1,-1.63860789973967
XP_015753383.1,3.69444235834101
XP_015753384.1,-0.127724055632768
XP_015753385.1,-2.99385768209663
XP_015753386.1,0.555934315374373
XP_015753387.1,-2.53963446210076
XP_015753390.1,2.43962076663769
XP_015753389.1,0.0271651801471506
XP_015753391.1,0.944288948001372
XP_015753392.1,0.657419892338908
XP_015753394.1,0.00316607259651391
XP_015753398.1,-0.653491411473681
XP_015753402.1,-0.4706567084516
XP_015753399.1,-0.0262994570653063
XP_015753401.1,-1.40835681137349
XP_015753403.1,0.189744302377704
XP_015753404.1,-0.415310529883243
XP_015753405.1,-2.14657326300323
XP_015753406.1,2.26104528556078
XP_015753407.1,3.70252779538981
XP_015753411.1,-0.105396151455921
XP_015753410.1,-3.85301886183242e-05
XP_015753414.1,1.00311727141894
XP_015753419.1,0.0407771473681464
XP_015753426.1,-0.61265511443321
XP_015753422.1,-0.0356071055384746
XP_015753425.1,0.521652001190347
XP_015753427.1,1.40092009899934
XP_015753428.1,0.109471910487628
XP_015753429.1,0.446110759302314
XP_015753430.1,-0.175163507165905
XP_015753431.1,2.76532827035197
XP_015753435.1,-0.10267265552713
XP_015753433.1,0.404174001468903
XP_015753434.1,1.77518053499585
XP_015753436.1,0.205535582036987
XP_015753437.1,0.287339534161163
XP_015753438.1,-0.0753934256395041
XP_015753439.1,1.58460759605393
XP_015753440.1,-0.738558025196653
XP_015753441.1,0.072616107156307
XP_015753442.1,-0.694813958502039
XP_015753475.1,-0.00167025368821783
XP_015753446.1,0.00445260737939179
XP_015753443.1,-2.36969287500972
XP_015753444.1,-1.03677134302734
XP_015753445.1,0.132424347098549
XP_015753447.1,-4.78841824623601
XP_015753448.1,1.20251077017531
XP_015753449.1,-1.43974844746903
XP_015753450.1,-0.0172064965229595
XP_015753451.1,0.890836697623399
XP_015753452.1,-10.332248566182
XP_015753453.1,0.0115028948877125
XP_015753454.1,4.43631131076887
XP_015753455.1,-0.22160749907755
XP_015753456.1,-0.00788659793914803
XP_015753457.1,-0.584787699749796
XP_015753458.1,0.186059935695198
XP_015753459.1,-0.68781456371363
XP_015753460.1,1.53140738811044
XP_015753461.1,-0.303889343385663
XP_015753462.1,0.828726944494207
XP_015753463.1,-0.0130446361872885
XP_015753464.1,-0.755647128858584
XP_015753465.1,-0.367779486481169
XP_015753471.1,0.0288007408353792
XP_015753473.1,0.00172634288838935
XP_015753476.1,-0.129461135915619
XP_015753477.1,-0.190770584895461
XP_015753478.1,1.32921981856788
XP_015753479.1,0.844033755467876
XP_015753484.1,1.37279398235142
XP_015753480.1,1.51043288643729
XP_015753481.1,1.29352607073673
XP_015753485.1,0.352949518869025
XP_015753487.1,0.758908648378451
XP_015753488.1,-0.0607651367517406
XP_015753489.1,1.94468508196223
XP_015753491.1,-12.1004351014274
XP_015753495.1,-0.0633262805130244
XP_015753492.1,-4.45297840303743
XP_015753494.1,1.85776479521144
XP_015753496.1,0.0346319547199982
XP_015753497.1,-5.35733403044895
XP_015753499.1,-0.0173097118561714
XP_015753500.1,-2.41013605784025
XP_015753504.1,-0.0309201356191977
XP_015753501.1,-1.13133742308244
XP_015753503.1,0.440974142156108
XP_015753505.1,-0.0212973162688854
XP_015753506.1,-5.97101410589374
XP_015753507.1,-0.348174617301652
XP_015753508.1,-1.06563289498615
XP_015753510.1,-4.24029926417376
XP_015753515.1,0.139840612005344
XP_015753511.1,-0.0264260590259937
XP_015753512.1,-2.83905987313017
XP_015753514.1,0.000215602270543513
XP_015753516.1,-6.33823394147581
XP_015753517.1,0.605815677434236
XP_015753522.1,0.610250817232441
XP_015753527.1,-0.0245904125636116
XP_015753523.1,0.151907252518441
XP_015753524.1,-0.676094345243371
XP_015753531.1,-0.507668809046919
XP_015753532.1,1.75534679508954
XP_015753533.1,-0.0171487033098856
XP_015753534.1,1.10992290699414
XP_015753537.1,0.386798698746276
XP_015753538.1,-4.16361381025985
XP_015753539.1,4.35650257152099
XP_015753540.1,-1.66855021386891
XP_015753541.1,0.228096129969799
XP_015753542.1,0.0833271155612749
XP_015753546.1,-0.00103467883076291
XP_015753543.1,2.15974314891702
XP_015753544.1,-0.731912092004848
XP_015753545.1,-0.000418136718565165
XP_015753547.1,-0.120495837599776
XP_015753548.1,0.0122386059771884
XP_015753549.1,-0.140742573490172
XP_015753588.1,-0.0165736222116379
XP_015753550.1,2.09095045519823
XP_015753551.1,0.591388887528097
XP_015753552.1,0.167925874900646
XP_015753556.1,1.2874986851258
XP_015753553.1,-2.1883947798957
XP_015753554.1,0.455493186025933
XP_015753555.1,0.00133434659198883
XP_015753557.1,-0.00633301397976993
XP_015753558.1,-0.746547226575757
XP_015753559.1,-1.25896848769642
XP_015753560.1,0.0494186112976536
XP_015753561.1,-2.78411573617632e-06
XP_015753563.1,-1.0868583325078
XP_015753565.1,0.221886312756396
XP_015753566.1,-0.624524877019269
XP_015753567.1,-0.0105552031620846
XP_015753570.1,-0.456067687548284
XP_015753571.1,-0.744713801989292
XP_015753573.1,0.980993305130141
XP_015753574.1,-6.55111003335924
XP_015753577.1,-2.05534478455593
XP_015753578.1,4.92481673290968e-05
XP_015753579.1,-3.13274230395638
XP_015753584.1,-0.027393278626846
XP_015753581.1,0.660555408616915
XP_015753582.1,-0.0215390997408349
XP_015753585.1,-0.106753395508804
XP_015753586.1,-8.98334322158314
XP_015753587.1,0.854025098319653
XP_015753590.1,-0.977520686579737
XP_015753592.1,0.952682641712045
XP_015753598.1,0.293025822886761
XP_015753602.1,-0.0982257894646494
XP_015753604.1,-0.012037149639923
XP_015753606.1,-0.852644073703487
XP_015753610.1,0.370038821057165
XP_015753611.1,-0.700634057838641
XP_015753614.1,1.60105889530624
XP_015753616.1,4.06861727051165
XP_015753617.1,0.913354004060182
XP_015753626.1,0.20683822883754
XP_015753625.1,0.112619148898688
XP_015753627.1,-0.291858161465996
XP_015753628.1,-0.216349800620691
XP_015753629.1,0.641149434995839
XP_015753630.1,-1.05469991718405
XP_015753631.1,0.945766887238733
XP_015753637.1,0.0537782040499337
XP_015753632.1,-0.252950582708991
XP_015753640.1,-0.675045538665586
XP_015753641.1,3.29631897682532
XP_015753643.1,-0.200464452403338
XP_015753644.1,1.95268571689272
XP_015753645.1,0.440851560089129
XP_015753650.1,-0.0426414564738025
XP_015753651.1,-0.0371402076477807
XP_015753654.1,-0.692679281150362
XP_015753655.1,-0.477676681423191
XP_015753656.1,0.0537035242106185
XP_015753657.1,2.01743875014407
XP_015753658.1,-0.120685337687746
XP_015753660.1,0.246337109972387
XP_015753662.1,-0.108828764922919
XP_015753664.1,-0.0615895359705405
XP_015753665.1,0.124330736585051
XP_015753666.1,-0.573752524835044
XP_015754014.1,0.144114690983884
XP_015753695.1,-2.82507662116058
XP_015753669.1,-0.00416963871333564
XP_015753667.1,-4.76636595845645
XP_015753671.1,-0.288507143460208
XP_015753672.1,0.562975283428983
XP_015753673.1,0.422622906948959
XP_015753674.1,-0.282564686100613
XP_015753675.1,0.715074128434367
XP_015753679.1,-0.00135105511813549
XP_015753676.1,-1.16545234334484
XP_015753680.1,0.22613157710623
XP_015753681.1,-0.009279527626461
XP_015753684.1,-0.875525397280541
XP_015753685.1,-0.288475015179387
XP_015753686.1,-0.786054103471656
XP_015753689.1,0.0343478169651235
XP_015753687.1,0.785841009045555
XP_015753688.1,0.337991914381661
XP_015753690.1,0.0603830722896532
XP_015753691.1,-0.326439533662665
XP_015753692.1,0.226381182464507
XP_015753696.1,-0.556726178156083
XP_015753693.1,0.0191497625459078
XP_015753694.1,-0.38719679739097
XP_015753697.1,-0.150897540558276
XP_015753698.1,-0.665645845750475
XP_015753699.1,-0.0279682229077025
XP_015753700.1,-0.54466016676048
XP_015753701.1,0.0400962181920761
XP_015753705.1,-0.867651755629979
XP_015753702.1,-0.264557808625824
XP_015753703.1,-0.727105137836134
XP_015753704.1,0.51560393154989
XP_015753706.1,1.84835868102618
XP_015753707.1,-0.956593065549441
XP_015753708.1,-0.243345538229903
XP_015753709.1,-0.0264665031783125
XP_015753710.1,-0.764766114489021
XP_015753711.1,-5.80446509316701
XP_015753712.1,-2.00773975498288
XP_015753713.1,-0.569317177368589
XP_015753714.1,0.296875232343837
XP_015753715.1,-0.524044229992512
XP_015753716.1,0.30642724628018
XP_015753717.1,-0.0674286422669468
XP_015753718.1,0.545549479603409
XP_015753719.1,-1.86213454370295
XP_015753723.1,-0.000300222922305693
XP_015753720.1,0.455998478296976
XP_015753721.1,-0.290120130644425
XP_015753722.1,2.45448761659014
XP_015753724.1,-0.0964148493682728
XP_015753725.1,-0.0930298470582329
XP_015753728.1,5.14532104787457
XP_015753731.1,-0.289224665976178
XP_015753735.1,-0.0448724707327415
XP_015753732.1,-0.38853471636159
XP_015753734.1,0.101819374676353
XP_015753736.1,0.206018362111593
XP_015753743.1,0.102528806021894
XP_015753740.1,-0.882471267123037
XP_015753741.1,7.23518774674744
XP_015753742.1,6.66798828732766
XP_015753745.1,0.0071419560545678
XP_015753746.1,-0.449999526724525
XP_015753749.1,0.0349941047274456
XP_015753750.1,0.00498173340426433
XP_015753754.1,-0.0524426167010574
XP_015753751.1,-0.366516481407757
XP_015753752.1,-1.07043654478227
XP_015753753.1,0.241808302556848
XP_015753755.1,0.0137602270420416
XP_015753756.1,-0.0661993201134123
XP_015753757.1,4.06444345620625
XP_015753758.1,0.119445657659298
XP_015753759.1,0.637389851197042
XP_015753760.1,-0.0351614696475053
XP_015753764.1,0.0201774758708666
XP_015753761.1,0.761231097974431
XP_015753762.1,2.11752189477812
XP_015753766.1,1.0626111439725
XP_015753801.1,0.584175010719804
XP_015753767.1,-0.618013146107046
XP_015753768.1,-0.294666123550286
XP_015753769.1,-1.41500233158223
XP_015753772.1,-2.06369711008875
XP_015753782.1,-0.00934527057859214
XP_015753773.1,-8.22624704931684
XP_015753774.1,-2.10938555457204
XP_015753775.1,1.00729245113371
XP_015753777.1,-0.321738958853558
XP_015753778.1,-0.186834254617906
XP_015753781.1,-1.49212988870244
XP_015753783.1,-0.116438382104207
XP_015753785.1,-1.26738633855047
XP_015753786.1,-1.05005599367348
XP_015753787.1,-0.171296036447842
XP_015753788.1,-0.237230872422174
XP_015753789.1,0.502893379882153
XP_015753790.1,0.00340808560451933
XP_015753791.1,0.417663502239066
XP_015753792.1,0.126236926861282
XP_015753793.1,0.305010108926865
XP_015753795.1,1.57579090034289
XP_015753798.1,-0.082080205852435
XP_015753799.1,-0.0527994105371477
XP_015753800.1,-0.579882703969304
XP_015753804.1,0.0223659979520789
XP_015753802.1,-0.158867316887012
XP_015753803.1,0.00178405544016869
XP_015753805.1,-0.0606606179305231
XP_015753806.1,-0.061951014194932
XP_015753807.1,0.474852595624782
XP_015753809.1,0.0262555961453472
XP_015753810.1,-1.84435861421377
XP_015753811.1,-0.179851879815715
XP_015753816.1,0.675617392433878
XP_015753812.1,-0.167537926310274
XP_015753814.1,-0.00703269841693555
XP_015753815.1,-0.00888576379654182
XP_015753817.1,-3.37124141083223e-05
XP_015753818.1,-0.42276104501093
XP_015753819.1,4.66744715803287
XP_015753820.1,0.0189442664396324
XP_015753823.1,0.174306382314171
XP_015753827.1,-0.0104753258790993
XP_015753826.1,-0.815525995570511
XP_015753828.1,0.432350313489792
XP_015753829.1,-0.725096478754892
XP_015753830.1,1.23715554777698
XP_015753831.1,0.33211448423603
XP_015753832.1,-0.147699683223266
XP_015753833.1,3.98927674041261e-05
XP_015753835.1,0.000109033120850199
XP_015753839.1,-0.729015805197605
XP_015753836.1,1.90566243468172
XP_015753837.1,-1.44426690328089
XP_015753840.1,-0.00263302273503996
XP_015753841.1,0.925085391373841
XP_015753842.1,-0.323741411843969
XP_015753845.1,2.22657038662794
XP_015753849.1,1.31001279991366
XP_015753846.1,0.420763546427452
XP_015753847.1,0.648278563802535
XP_015753848.1,-0.00861135791845413
XP_015753850.1,-6.66281020106322
XP_015753851.1,2.15037536128432
XP_015753852.1,-0.85979213450031
XP_015753853.1,0.399914078358961
XP_015753854.1,-0.544234090157431
XP_015753855.1,-1.57323520193899
XP_015753856.1,2.57521598324757
XP_015753874.1,-0.16703670458628
XP_015753857.1,-2.89710585563773
XP_015753858.1,-0.452560164358601
XP_015753859.1,-1.88992696779653
XP_015753861.1,0.363561709822534
XP_015753862.1,-0.586215777455749
XP_015753863.1,1.51586759059069
XP_015753864.1,-0.111960529752082
XP_015753865.1,-7.67649335375472
XP_015753866.1,0.504452675193647
XP_015753868.1,-7.01213498928155e-05
XP_015753869.1,-1.5461288199742
XP_015753870.1,-0.117959606362319
XP_015753871.1,-0.994880089364585
XP_015753872.1,-3.39565899460334
XP_015753873.1,1.26329077347452
XP_015753907.1,-0.00428293282902814
XP_015753875.1,0.398813090288286
XP_015753876.1,0.50284732950665
XP_015753877.1,0.0158002148605476
XP_015753878.1,-6.40354729768109
XP_015753879.1,-0.00153847916101313
XP_015753880.1,2.95134684214401
XP_015753884.1,1.42565129994176
XP_015753881.1,4.86149653271985
XP_015753882.1,-2.92172257205345
XP_015753883.1,0.313898253999355
XP_015753885.1,0.385889961943519
XP_015753887.1,0.168488258584915
XP_015753888.1,-1.03807719460644
XP_015753890.1,-0.626165937408786
XP_015753891.1,0.0152614397879631
XP_015753894.1,0.000905391305337844
XP_015753893.1,-0.970886632482745
XP_015753895.1,0.0915006656516084
XP_015753896.1,-1.36365144070135
XP_015753897.1,-0.218909137772812
XP_015753899.1,1.33862161609409
XP_015753900.1,-0.0558434370865939
XP_015753911.1,-0.0282527650866768
XP_015753903.1,-0.0112377298289061
XP_015753904.1,0.0369955408777969
XP_015753908.1,1.03251362070773
XP_015753909.1,0.898746629635212
XP_015753910.1,-3.50439677999404
XP_015753912.1,-0.493025996138954
XP_015753913.1,0.000138324555109648
XP_015753914.1,-2.13503127768314
XP_015753915.1,-3.34113565259031e-06
XP_015753916.1,0.00229616365331253
XP_015753917.1,0.396465995855436
XP_015753918.1,-0.0204176579520094
XP_015753919.1,0.553567384422934
XP_015753921.1,3.12449609738889
XP_015753922.1,-0.0792645481794239
XP_015753923.1,1.75549938880772
XP_015753924.1,1.24761224658778
XP_015753925.1,0.0116356205093666
XP_015753926.1,0.107728004038904
XP_015753928.1,0.0844988492111725
XP_015753929.1,0.394706322367995
XP_015753930.1,-0.270306251129938
XP_015753931.1,0.0170325822209065
XP_015753932.1,0.340870711227353
XP_015753933.1,-0.253273438581857
XP_015753934.1,-3.62265181789405
XP_015753935.1,-1.4481551270743
XP_015753936.1,0.969098477423756
XP_015753937.1,2.03122080833566
XP_015753938.1,0.631458137292128
XP_015753939.1,0.031495202864221
XP_015753950.1,1.7120792707974
XP_015753940.1,-0.383419461444589
XP_015753941.1,1.93752936702822
XP_015753943.1,-0.168593515086172
XP_015753944.1,0.280446411717719
XP_015753945.1,-3.61003878527288
XP_015753946.1,-1.07045749149182
XP_015753947.1,0.000535306777862843
XP_015753948.1,0.0948506450476998
XP_015753949.1,0.188923802195347
XP_015753951.1,-0.383185491432073
XP_015753952.1,-0.0637633917129961
XP_015753953.1,2.78032400127807
XP_015753954.1,0.00189877192892141
XP_015753955.1,-0.265138015598779
XP_015753956.1,-1.38764478760766
XP_015753957.1,0.238988410530396
XP_015753961.1,0.0668280244458401
XP_015753958.1,5.53102289138945
XP_015753959.1,-0.289681642611981
XP_015753960.1,-0.145553304056648
XP_015753962.1,-19.2996194813659
XP_015753963.1,-6.7933403914563
XP_015753964.1,-1.55523687032422
XP_015753965.1,0.22728879459811
XP_015753968.1,-0.575751984687486
XP_015753971.1,0.424219233524099
XP_015753969.1,-0.539408342612347
XP_015753970.1,-0.670300571035284
XP_015753973.1,-0.59765628492778
XP_015753975.1,0.0491550396475304
XP_015754015.1,-0.00956264084760505
XP_015753976.1,0.490308462063638
XP_015753977.1,0.0152634463979098
XP_015753979.1,3.28082382099178
XP_015753982.1,2.08753764257909
XP_015753980.1,1.5128304014051
XP_015753981.1,-0.146544298447964
XP_015753983.1,1.25974436643702
XP_015753984.1,0.186486369002637
XP_015753985.1,-0.0187037606316416
XP_015753986.1,-0.0358116336558965
XP_015753987.1,-0.665188404013463
XP_015753988.1,-0.0585876208008216
XP_015753992.1,-0.172417124733158
XP_015753989.1,-0.255947589451694
XP_015753990.1,2.62486872234791
XP_015753991.1,-0.922676060700041
XP_015753993.1,0.0347313982263699
XP_015753994.1,1.4160477926722
XP_015754000.1,-0.0624238203627101
XP_015754002.1,-0.0314255486952391
XP_015754010.1,-1.25043461240142
XP_015754012.1,-0.122637438908669
XP_015754017.1,0.63296705634616
XP_015754018.1,1.33276080543558
XP_015754019.1,-0.0283673949155627
XP_015754020.1,0.13964523752918
XP_015754022.1,0.130637545156446
XP_015754023.1,0.321784312226669
XP_015754025.1,-1.59852397138292
XP_015754026.1,-0.0180029309490806
XP_015754027.1,-3.87813272122548
XP_015754028.1,-0.263710989240167
XP_015754029.1,1.33464545136837
XP_015754036.1,2.61764992563155
XP_015754032.1,0.338032019861288
XP_015754034.1,0.0142416859749233
XP_015754035.1,-0.824222935786167
XP_015754042.1,0.0216996192161503
XP_015754043.1,-0.313684474030765
XP_015754044.1,0.382552677582453
XP_015754048.1,3.37720494511319
XP_015754049.1,-0.84712803266541
XP_015754050.1,1.47059210668226
XP_015754051.1,0.247604009557563
XP_015754052.1,0.02216908654799
XP_015754053.1,-0.530182270177249
XP_015754057.1,-0.121515450942127
XP_015754054.1,1.5301428369072
XP_015754055.1,0.108410141403738
XP_015754056.1,0.000169568057572178
XP_015754058.1,0.0497239124806583
XP_015754059.1,-0.000795341931620897
XP_015754060.1,0.74190922965613
XP_015754061.1,-0.0572868941160323
XP_015754062.1,-0.399209301578367
XP_015754063.1,0.00096750156149028
XP_015754066.1,-0.243246783367624
XP_015754064.1,0.118442372862091
XP_015754065.1,1.11195744016166
XP_015754067.1,0.55153228510045
XP_015754068.1,0.0766790205933603
XP_015754069.1,-0.0509914647718119
XP_015754070.1,0.227857734346912
XP_015754071.1,-0.155595965210978
XP_015754072.1,-0.500587304400767
XP_015754074.1,-0.436380812094654
XP_015754075.1,0.00223300857823006
XP_015754077.1,-0.0720395164044589
XP_015754078.1,-0.354033195540666
XP_015754082.1,-0.141400226709862
XP_015754079.1,-1.82443184011015
XP_015754080.1,-0.155210925229682
XP_015754081.1,-0.818658653966963
XP_015754084.1,-0.0115113575483292
XP_015754085.1,1.64815540967501
XP_015754086.1,-0.0580201134342531
XP_015754125.1,-2.9689538812591
XP_015754087.1,0.0798631699948942
XP_015754088.1,2.45809285726955
XP_015754091.1,0.677293012397229
XP_015754092.1,1.90188675428908
XP_015754093.1,-0.20133010676318
XP_015754096.1,0.084825015827164
XP_015754097.1,-0.272852404423332
XP_015754100.1,0.0684951045962521
XP_015754105.1,-0.00377823637165875
XP_015754106.1,-0.86467580809483
XP_015754108.1,0.491262449720921
XP_015754109.1,-0.241295403842116
XP_015754110.1,-0.342258341005419
XP_015754111.1,0.0414284521237391
XP_015754112.1,2.51215023826717
XP_015754117.1,-0.336237882578473
XP_015754114.1,-0.419092098576925
XP_015754119.1,0.42663988457727
XP_015754120.1,-0.574931254044145
XP_015754121.1,0.131841475804151
XP_015754129.1,-3.25021516512203
XP_015754127.1,-1.94567157694718
XP_015754128.1,0.00333796366510342
XP_015754130.1,0.19003169762658
XP_015754131.1,0.0271266728800015
XP_015754135.1,-0.00694557851335276
XP_015754137.1,-4.01251725271567
XP_015754141.1,-0.336028182279875
XP_015754138.1,-5.96970358688185
XP_015754139.1,-0.00617157761558929
XP_015754140.1,0.133708771674151
XP_015754142.1,-2.24685609153252
XP_015754144.1,0.129389084616264
XP_015754145.1,-3.24205622558196
XP_015754150.1,0.148989153505369
XP_015754151.1,-0.0132824904955839
XP_015754152.1,0.0790223200554863
XP_015754153.1,-0.277968172738554
XP_015754155.1,0.0419479837400729
XP_015754156.1,0.58983407073498
XP_015754167.1,1.03997378866052
XP_015754157.1,0.906217291865573
XP_015754158.1,-0.0195978085248782
XP_015754159.1,-4.73661469447319
XP_015754161.1,1.77557380820156
XP_015754162.1,0.597181266537405
XP_015754163.1,0.000920401612745536
XP_015754164.1,0.419518024593458
XP_015754165.1,-0.0468457505439233
XP_015754166.1,4.77123431215477
XP_015754168.1,0.0686455736088192
XP_015754169.1,-4.50294637530553
XP_015754170.1,0.115233582517362
XP_015754171.1,-0.493954930961081
XP_015754172.1,-0.0456804285911971
XP_015754173.1,2.32201480446571
XP_015754174.1,-0.165278107708446
XP_015754175.1,-0.025512954801286
XP_015754176.1,-0.00728918693476999
XP_015754177.1,1.48624693988791
XP_015754178.1,-0.0810593351772013
XP_015754179.1,6.20762577625555e-05
XP_015754180.1,1.05797864769536
XP_015754181.1,-0.0553685212329924
XP_015754182.1,0.378330179047168
XP_015754183.1,0.735453237830768
XP_015754184.1,-0.129472860409692
XP_015754187.1,1.79557899936964
XP_015754185.1,-0.489612780182711
XP_015754186.1,-0.804784843201332
XP_015754188.1,0.0620519688770855
XP_015754189.1,-3.2614597464522
XP_015754190.1,2.9946650883486
XP_015754191.1,-0.112485065714026
XP_015754192.1,0.541591598644516
XP_015754193.1,-0.185033697635731
XP_015754194.1,-8.43840605627679
XP_015754198.1,0.213968405563037
XP_015754195.1,-6.41002808980585
XP_015754196.1,-0.242392788599489
XP_015754197.1,-0.00980520746531965
XP_015754229.1,1.54102560757065
XP_015754199.1,0.391773097887565
XP_015754200.1,-0.122879649210176
XP_015754201.1,8.48736524619289
XP_015754202.1,1.3525406906586
XP_015754203.1,-2.43604634166377
XP_015754204.1,-0.264506848914095
XP_015754205.1,0.0516121795043318
XP_015754206.1,-0.684917964609582
XP_015754207.1,-0.500637170795699
XP_015754208.1,-0.00426251661781407
XP_015754209.1,0.652321147621365
XP_015754210.1,0.31396906143209
XP_015754211.1,-0.413382576909441
XP_015754216.1,4.07567471052528
XP_015754212.1,-0.68411300501009
XP_015754213.1,-0.000180925554445821
XP_015754217.1,0.128929186362711
XP_015754218.1,2.56128781277769
XP_015754219.1,0.0411272691504223
XP_015754221.1,0.450137676237745
XP_015754224.1,-0.84679123181121
XP_015754222.1,-1.85624441384357
XP_015754225.1,2.44675500883707
XP_015754226.1,-0.112752330371421
XP_015754228.1,-0.407367680545917
XP_015754240.1,-0.308926457014081
XP_015754230.1,-0.00749155365161869
XP_015754235.1,0.000982836933587805
XP_015754236.1,-0.0533439388406691
XP_015754237.1,-0.0905554152811305
XP_015754238.1,0.0615683783051395
XP_015754239.1,-0.286961355034293
XP_015754241.1,0.120706263076158
XP_015754242.1,0.402612873707
XP_015754243.1,0.657205649760925
XP_015754244.1,1.16942394973364
XP_015754248.1,-1.22981607995939
XP_015754250.1,-0.000179042183731326
XP_015754249.1,0.170847766316371
XP_015754251.1,-3.64169405303517
XP_015754253.1,-0.348248277455184
XP_015754254.1,-0.252440087007471
XP_015754255.1,-0.000121956613185148
XP_015754256.1,0.00132171415924631
XP_015754257.1,0.0738572177727832
XP_015754261.1,-0.18420400946539
XP_015754258.1,-0.35415694459607
XP_015754260.1,0.452926164593748
XP_015754262.1,0.228631548176338
XP_015754263.1,-0.373965417513375
XP_015754265.1,-0.0833065681514711
XP_015754266.1,-0.172216244026799
XP_015754267.1,-0.00473315126174612
XP_015754268.1,-1.7274619122673
XP_015754269.1,0.00809241516475367
XP_015754270.1,-2.47996192794318
XP_015754271.1,-3.2669160001517
XP_015754272.1,-2.556901769239
XP_015754276.1,0.13086670130599
XP_015754273.1,-5.21285605079345
XP_015754274.1,-3.21713044375258
XP_015754275.1,-4.72983359436898
XP_015754277.1,6.06740219840992
XP_015754278.1,0.702938899297749
XP_015754279.1,1.09611058848776
XP_015754280.1,0.709222484723881
XP_015754285.1,-0.679232158228388
XP_015754281.1,-12.3434502903693
XP_015754289.1,-7.58867530753906
XP_015754290.1,-2.86802678703157
XP_015754292.1,-1.96031905967743
XP_015754293.1,-2.93186709058733
XP_015754324.1,-0.601660175746076
XP_015754298.1,0.103678676868782
XP_015754294.1,14.9414671952368
XP_015754295.1,-3.59120982771373
XP_015754299.1,-0.329963519404345
XP_015754300.1,-1.1384079396272
XP_015754301.1,0.591274424416667
XP_015754303.1,-0.167382757396979
XP_015754306.1,0.213718000200117
XP_015754308.1,-7.35358941207556
XP_015754310.1,-4.93457468206611
XP_015754311.1,-1.04459499266193
XP_015754312.1,6.8403714877611
XP_015754316.1,0.00809520984000756
XP_015754313.1,0.144118476116091
XP_015754314.1,1.55299721642157
XP_015754315.1,-1.42217257011453
XP_015754317.1,0.000951399306593714
XP_015754318.1,0.0395339646474042
XP_015754319.1,-1.27315826662618
XP_015754320.1,6.37912840880227
XP_015754321.1,-2.27436110272998
XP_015754322.1,2.16537618706855
XP_015754323.1,0.161043345398696
XP_015754325.1,3.17702676862859
XP_015754326.1,-0.198246103019585
XP_015754327.1,5.25103582867314
XP_015754328.1,-0.0680755486896771
XP_015754329.1,-0.0369839982392648
XP_015754330.1,1.6117680017158
XP_015754331.1,-0.506292580199897
XP_015754332.1,-0.524465228530573
XP_015754333.1,2.58086353568387e-05
XP_015754334.1,-0.287251732143829
XP_015754335.1,0.0133980732607597
XP_015754336.1,-0.0289825264107861
XP_015754337.1,1.44262643963674
XP_015754338.1,-0.0184592920130626
XP_015754339.1,-0.000634186621354615
XP_015754342.1,8.5547730160589
XP_015754343.1,5.26466278461515
XP_015754345.1,0.373970904404644
XP_015754348.1,-0.354748278954474
XP_015754347.1,4.12296259082436
XP_015754349.1,1.06587591468951
XP_015754350.1,4.546256452107
XP_015754351.1,-0.07983465267165
XP_015754352.1,-0.714317473289412
XP_015754353.1,-1.80534205069006
XP_015754355.1,-0.580426911792927
XP_015754356.1,-1.48623270972047
XP_015754360.1,-0.109291515480265
